date,cash,positions_value,total_value
2019-09-20,6275.592970601563,63389.02776432037,69664.62073492193
2019-09-23,6049.061357278534,62199.42415714264,68248.48551442118
2019-09-24,6049.061357278534,61760.25561332703,67809.31697060556
2019-09-25,6049.061357278534,62350.47944068909,68399.54079796762
2019-09-26,6049.061357278534,62622.492139816284,68671.55349709482
2019-09-27,6049.061357278534,62763.68216896057,68812.74352623911
2019-09-30,6049.061357278534,63968.521059036255,70017.58241631479
2019-10-01,6049.061357278534,62945.75018405914,68994.81154133768
2019-10-02,6049.061357278534,60673.71341896057,66722.77477623911
2019-10-03,6049.061357278534,61306.77289676666,67355.8342540452
2019-10-04,6049.061357278534,61468.20565891266,67517.2670161912
2019-10-07,6049.061357278534,61363.33948516846,67412.400842447
2019-10-08,6049.061357278534,59575.511397361755,65624.57275464029
2019-10-09,6049.061357278534,59464.90611362457,65513.96747090311
2019-10-10,6049.061357278534,59370.03035354614,65419.09171082468
2019-10-11,6049.061357278534,60780.43081188202,66829.49216916056
2019-10-14,6049.061357278534,60773.74543762207,66822.8067949006
2019-10-15,6049.061357278534,62019.518325805664,68068.5796830842
2019-10-16,6049.061357278534,62259.452770233154,68308.51412751169
2019-10-17,6049.061357278534,63634.96159172058,69684.02294899912
2019-10-18,6049.061357278534,61304.52354812622,67353.58490540476
2019-10-21,6049.061357278534,62199.81528186798,68248.87663914652
2019-10-22,6049.061357278534,63396.63316440582,69445.69452168436
2019-10-23,6049.061357278534,64633.345556259155,70682.40691353769
2019-10-24,6049.061357278534,64507.75450992584,70556.81586720438
2019-10-25,6049.061357278534,65150.31319618225,71199.37455346079
2019-10-28,6049.061357278534,65716.5815820694,71765.64293934793
2019-10-29,6049.061357278534,65812.35209083557,71861.41344811411
2019-10-30,6049.061357278534,64028.3191614151,70077.38051869364
2019-10-31,6049.061357278534,63730.41355037689,69779.47490765543
2019-11-01,6049.061357278534,65071.774426460266,71120.8357837388
2019-11-04,6049.061357278534,65708.26150798798,71757.32286526651
2019-11-05,6049.061357278534,65918.95584964752,71968.01720692606
2019-11-06,6049.061357278534,65621.81432914734,71670.87568642588
2019-11-07,6049.061357278534,66162.64219760895,72211.70355488748
2019-11-08,6049.061357278534,66219.2011051178,72268.26246239633
2019-11-11,6049.061357278534,66094.88230991364,72143.94366719217
2019-11-12,6049.061357278534,66228.51113414764,72277.57249142618
2019-11-13,6049.061357278534,65861.59465694427,71910.65601422281
2019-11-14,6049.061357278534,66193.9267501831,72242.98810746164
2019-11-15,6049.061357278534,67463.50437545776,73512.5657327363
2019-11-18,6049.061357278534,66806.43205928802,72855.49341656656
2019-11-19,6049.061357278534,65620.28540706635,71669.34676434488
2019-11-20,6049.061357278534,63763.56439781189,69812.62575509043
2019-11-21,6049.061357278534,65790.99650096893,71840.05785824747
2019-11-22,6049.061357278534,67043.9159450531,73092.97730233164
2019-11-25,6049.061357278534,69326.08719444275,75375.14855172129
2019-11-26,6049.061357278534,68195.3183336258,74244.37969090433
2019-11-27,6049.061357278534,69008.01423358917,75057.07559086771
2019-11-28,6049.061357278534,69008.01423358917,75057.07559086771
2019-11-29,6049.061357278534,68555.37300014496,74604.4343574235
2019-12-02,6049.061357278534,66992.01327371597,73041.07463099451
2019-12-03,6049.061357278534,65562.25736236572,71611.31871964426
2019-12-04,6049.061357278534,67978.29912090302,74027.36047818155
2019-12-05,6049.061357278534,66928.35238742828,72977.41374470682
2019-12-06,6049.061357278534,67282.86356258392,73331.92491986246
2019-12-09,6049.061357278534,66296.4836730957,72345.54503037424
2019-12-10,6049.061357278534,66432.99247169495,72482.05382897348
2019-12-11,6049.061357278534,66109.79754924774,72158.85890652628
2019-12-12,6049.061357278534,67996.27639389038,74045.33775116892
2019-12-13,6049.061357278534,66499.65979576111,72548.72115303965
2019-12-16,6049.061357278534,66747.88609600067,72796.94745327921
2019-12-17,6049.061357278534,67523.3494977951,73572.41085507364
2019-12-18,6049.061357278534,68032.08556175232,74081.14691903086
2019-12-19,6049.061357278534,67782.70307922363,73831.76443650217
2019-12-20,6049.061357278534,67816.27012062073,73865.33147789926
2019-12-23,6939.018306287981,65347.195957660675,72286.21426394866
2019-12-24,6939.018306287981,65414.42025232315,72353.43855861113
2019-12-25,6939.018306287981,65414.42025232315,72353.43855861113
2019-12-26,6939.018306287981,65764.9470243454,72703.96533063338
2019-12-27,6939.018306287981,65536.896484375,72475.91479066298
2019-12-30,6939.018306287981,65012.874764442444,71951.89307073042
2019-12-31,6939.018306287981,65170.41084098816,72109.42914727614
2020-01-01,6939.018306287981,65170.41084098816,72109.42914727614
2020-01-02,6939.018306287981,63864.46477031708,70803.48307660506
2020-01-03,6939.018306287981,65386.177936553955,72325.19624284194
2020-01-06,6939.018306287981,64344.36094379425,71283.37925008223
2020-01-07,6939.018306287981,64220.828359127045,71159.84666541503
2020-01-08,6939.018306287981,64309.27036809921,71248.2886743872
2020-01-09,6939.018306287981,65171.05522251129,72110.07352879927
2020-01-10,6939.018306287981,65716.61942577362,72655.6377320616
2020-01-13,6939.018306287981,67021.89092826843,73960.90923455641
2020-01-14,6939.018306287981,67244.61171150208,74183.63001779006
2020-01-15,6939.018306287981,67257.88561868668,74196.90392497466
2020-01-16,6939.018306287981,68189.59101104736,75128.60931733534
2020-01-17,6939.018306287981,68181.35091352463,75120.36921981261
2020-01-20,6939.018306287981,68181.35091352463,75120.36921981261
2020-01-21,6939.018306287981,68167.94071054459,75106.95901683257
2020-01-22,6939.018306287981,67913.75656270981,74852.77486899779
2020-01-23,6939.018306287981,69465.82945775986,76404.84776404784
2020-01-24,6939.018306287981,68444.53040742874,75383.54871371672
2020-01-27,6939.018306287981,67401.30494308472,74340.3232493727
2020-01-28,6939.018306287981,68157.39812231064,75096.41642859862
2020-01-29,6939.018306287981,71900.58735084534,78839.60565713332
2020-01-30,6939.018306287981,72055.61345148087,78994.63175776885
2020-01-31,6939.018306287981,70092.68034148216,77031.69864777014
2020-02-03,6939.018306287981,69630.17703723907,76569.19534352706
2020-02-04,6939.018306287981,71824.72923326492,78763.7475395529
2020-02-05,6939.018306287981,73768.2211933136,80707.23949960158
2020-02-06,6939.018306287981,74668.64748764038,81607.66579392836
2020-02-07,6939.018306287981,73284.48927927017,80223.50758555815
2020-02-10,6939.018306287981,74432.30325174332,81371.3215580313
2020-02-11,6939.018306287981,75538.25323724747,82477.27154353545
2020-02-12,6939.018306287981,75291.90601587296,82230.92432216094
2020-02-13,6939.018306287981,74782.65464925766,81721.67295554564
2020-02-14,6939.018306287981,75149.37329816818,82088.39160445616
2020-02-17,6939.018306287981,75149.37329816818,82088.39160445616
2020-02-18,6939.018306287981,74448.01227283478,81387.03057912276
2020-02-19,6939.018306287981,75545.34480190277,82484.36310819075
2020-02-20,6939.018306287981,74696.25578975677,81635.27409604476
2020-02-21,6939.018306287981,75036.84829568863,81975.86660197661
2020-02-24,6939.018306287981,73330.64241743088,80269.66072371886
2020-02-25,6939.018306287981,71688.24468684196,78627.26299312995
2020-02-26,6939.018306287981,70372.8608777523,77311.87918404028
2020-02-27,6939.018306287981,68930.28107094765,75869.29937723563
2020-02-28,6939.018306287981,66697.90664887428,73636.92495516226
2020-03-02,6939.018306287981,68570.12107348442,75509.1393797724
2020-03-03,6939.018306287981,67501.23440241814,74440.25270870612
2020-03-04,6939.018306287981,71562.76259684563,78501.78090313361
2020-03-05,6939.018306287981,69096.59994721413,76035.6182535021
2020-03-06,6939.018306287981,66983.29625201225,73922.31455830023
2020-03-09,6939.018306287981,61864.35830402374,68803.37661031172
2020-03-10,6939.018306287981,63164.77317905426,70103.79148534224
2020-03-11,6939.018306287981,60851.33888888359,67790.35719517157
2020-03-12,6939.018306287981,52319.84997797012,59258.868284258104
2020-03-13,6939.018306287981,56139.715609788895,63078.733916076875
2020-03-16,6939.018306287981,47660.85128235817,54599.86958864615
2020-03-17,6939.018306287981,48440.08664226532,55379.1049485533
2020-03-18,6939.018306287981,44907.057718515396,51846.07602480338
2020-03-19,6939.018306287981,45949.20783352852,52888.2261398165
2020-03-20,6939.018306287981,43519.73432254791,50458.75262883589
2020-03-23,0.0,43523.586483573265,43523.586483573265
2020-03-24,0.0,53648.755001823985,53648.755001823985
2020-03-25,0.0,58365.747338530055,58365.747338530055
2020-03-26,0.0,58679.14880836205,58679.14880836205
2020-03-27,0.0,55186.79839945436,55186.79839945436
2020-03-30,0.0,53683.56475718168,53683.56475718168
2020-03-31,0.0,53449.223795478334,53449.223795478334
2020-04-01,0.0,47757.659840639404,47757.659840639404
2020-04-02,0.0,47119.25434274532,47119.25434274532
2020-04-03,0.0,47199.92691241008,47199.92691241008
2020-04-06,0.0,52262.514438374244,52262.514438374244
2020-04-07,0.0,53980.738347721854,53980.738347721854
2020-04-08,0.0,59155.10377263045,59155.10377263045
2020-04-09,0.0,62506.235076186524,62506.235076186524
2020-04-10,0.0,62506.235076186524,62506.235076186524
2020-04-13,0.0,59487.33897656819,59487.33897656819
2020-04-14,0.0,61434.83708190448,61434.83708190448
2020-04-15,0.0,56445.37627513887,56445.37627513887
2020-04-16,0.0,56457.5234351852,56457.5234351852
2020-04-17,0.0,61031.66504798969,61031.66504798969
2020-04-20,0.0,57290.39301204912,57290.39301204912
2020-04-21,0.0,55050.32578977413,55050.32578977413
2020-04-22,0.0,52736.08517055398,52736.08517055398
2020-04-23,0.0,54616.11308227849,54616.11308227849
2020-04-24,0.0,56279.45164332843,56279.45164332843
2020-04-27,0.0,59596.17692039372,59596.17692039372
2020-04-28,0.0,62334.76157708263,62334.76157708263
2020-04-29,0.0,65602.56242936946,65602.56242936946
2020-04-30,0.0,62896.34645778428,62896.34645778428
2020-05-01,0.0,61902.473288330424,61902.473288330424
2020-05-04,0.0,62361.53409756221,62361.53409756221
2020-05-05,0.0,62138.54987002903,62138.54987002903
2020-05-06,0.0,60022.770890409985,60022.770890409985
2020-05-07,0.0,60478.89434916432,60478.89434916432
2020-05-08,0.0,64355.004514684915,64355.004514684915
2020-05-11,0.0,62518.114559999914,62518.114559999914
2020-05-12,0.0,60293.258458990975,60293.258458990975
2020-05-13,0.0,56393.45339188506,56393.45339188506
2020-05-14,0.0,57882.68838356962,57882.68838356962
2020-05-15,0.0,59379.462188250865,59379.462188250865
2020-05-18,0.0,66292.84302229766,66292.84302229766
2020-05-19,0.0,65078.42667686287,65078.42667686287
2020-05-20,0.0,65180.87592675646,65180.87592675646
2020-05-21,0.0,70129.94689808869,70129.94689808869
2020-05-22,0.0,70895.25689970919,70895.25689970919
2020-05-25,0.0,70895.25689970919,70895.25689970919
2020-05-26,0.0,75597.1014041399,75597.1014041399
2020-05-27,0.0,77691.20591821012,77691.20591821012
2020-05-28,0.0,74832.26355002359,74832.26355002359
2020-05-29,0.0,73227.54110717349,73227.54110717349
2020-06-01,0.0,73844.61448982084,73844.61448982084
2020-06-02,0.0,75286.04907832372,75286.04907832372
2020-06-03,0.0,79741.5455919604,79741.5455919604
2020-06-04,0.0,79396.29631905633,79396.29631905633
2020-06-05,0.0,82009.8840677432,82009.8840677432
2020-06-08,0.0,83400.32455279489,83400.32455279489
2020-06-09,0.0,80588.60042698547,80588.60042698547
2020-06-10,0.0,77927.990705203,77927.990705203
2020-06-11,0.0,71613.58987345193,71613.58987345193
2020-06-12,0.0,73054.21035739439,73054.21035739439
2020-06-15,0.0,73923.864334782,73923.864334782
2020-06-16,0.0,75761.97119947165,75761.97119947165
2020-06-17,0.0,73855.64498045977,73855.64498045977
2020-06-18,0.0,74460.21395895458,74460.21395895458
2020-06-19,0.0,71552.57712446127,71552.57712446127
2020-06-22,5268.10886758254,65176.36581325531,70444.47468083785
2020-06-23,5268.10886758254,65286.29300117493,70554.40186875747
2020-06-24,5268.10886758254,62279.972049713135,67548.08091729568
2020-06-25,5268.10886758254,63275.72635269165,68543.8352202742
2020-06-26,5268.10886758254,62151.14333343506,67419.2522010176
2020-06-29,5268.10886758254,66203.0795841217,71471.18845170425
2020-06-30,5268.10886758254,65895.19295501709,71163.30182259963
2020-07-01,5268.10886758254,65199.34182167053,70467.45068925308
2020-07-02,5268.10886758254,65542.58067321777,70810.68954080032
2020-07-03,5268.10886758254,65542.58067321777,70810.68954080032
2020-07-06,5268.10886758254,66996.99504470825,72265.1039122908
2020-07-07,5268.10886758254,67867.93546390533,73136.04433148788
2020-07-08,5268.10886758254,70819.07621955872,76087.18508714126
2020-07-09,5268.10886758254,69304.29341030121,74572.40227788375
2020-07-10,5268.10886758254,71464.49177837372,76732.60064595626
2020-07-13,5268.10886758254,71767.4881105423,77035.59697812484
2020-07-14,5268.10886758254,74678.01281356812,79946.12168115066
2020-07-15,5268.10886758254,78150.90633583069,83419.01520341323
2020-07-16,5268.10886758254,79141.48108291626,84409.5899504988
2020-07-17,5268.10886758254,78924.36241817474,84192.47128575729
2020-07-20,5268.10886758254,78191.49616146088,83459.60502904342
2020-07-21,5268.10886758254,80251.17437171936,85519.2832393019
2020-07-22,5268.10886758254,83550.74353694916,88818.8524045317
2020-07-23,5268.10886758254,84632.73157310486,89900.8404406874
2020-07-24,5268.10886758254,84604.27916145325,89872.38802903579
2020-07-27,5268.10886758254,86102.63310718536,91370.74197476791
2020-07-28,5268.10886758254,84175.20683193207,89443.31569951461
2020-07-29,5268.10886758254,95681.4157295227,100949.52459710525
2020-07-30,5268.10886758254,91928.4831943512,97196.59206193374
2020-07-31,5268.10886758254,91000.21899604797,96268.32786363052
2020-08-03,5268.10886758254,92085.28746795654,97353.39633553909
2020-08-04,5268.10886758254,93314.22199630737,98582.33086388992
2020-08-05,5268.10886758254,95416.21714401245,100684.326011595
2020-08-06,5268.10886758254,94644.45036888123,99912.55923646377
2020-08-07,5268.10886758254,95617.96584129333,100886.07470887588
2020-08-10,5268.10886758254,98426.41526603699,103694.52413361953
2020-08-11,5268.10886758254,98648.76829528809,103916.87716287063
2020-08-12,5268.10886758254,100581.25656318665,105849.36543076919
2020-08-13,5268.10886758254,98452.05381965637,103720.16268723892
2020-08-14,5268.10886758254,98797.85105705261,104065.95992463516
2020-08-17,5268.10886758254,102922.6968536377,108190.80572122024
2020-08-18,5268.10886758254,101875.54070281982,107143.64957040237
2020-08-19,5268.10886758254,101590.48416137695,106858.5930289595
2020-08-20,5268.10886758254,102937.75396156311,108205.86282914566
2020-08-21,5268.10886758254,102946.17164230347,108214.28050988601
2020-08-24,5268.10886758254,102829.08839797974,108097.19726556228
2020-08-25,5268.10886758254,104101.91812705994,109370.02699464248
2020-08-26,5268.10886758254,103024.58064460754,108292.68951219009
2020-08-27,5268.10886758254,102651.86113166809,107919.96999925064
2020-08-28,5268.10886758254,103296.9576511383,108565.06651872085
2020-08-31,5268.10886758254,101979.3369884491,107247.44585603164
2020-09-01,5268.10886758254,106270.36979675293,111538.47866433547
2020-09-02,5268.10886758254,106448.64609909058,111716.75496667312
2020-09-03,5268.10886758254,102080.3093509674,107348.41821854995
2020-09-04,5268.10886758254,102991.38882637024,108259.49769395278
2020-09-07,5268.10886758254,102991.38882637024,108259.49769395278
2020-09-08,5268.10886758254,101196.68346214294,106464.79232972549
2020-09-09,5268.10886758254,101477.72463607788,106745.83350366043
2020-09-10,5268.10886758254,99765.47093391418,105033.57980149673
2020-09-11,5268.10886758254,98437.95191764832,103706.06078523086
2020-09-14,5268.10886758254,101256.80253219604,106524.91139977859
2020-09-15,5268.10886758254,100781.51281166077,106049.62167924331
2020-09-16,5268.10886758254,101203.40826034546,106471.517127928
2020-09-17,5268.10886758254,101414.06426048279,106682.17312806533
2020-09-18,5268.10886758254,100394.6848449707,105662.79371255325
2020-09-21,6869.892171870348,92173.00967884064,99042.90185071099
2020-09-22,6869.892171870348,94377.23874044418,101247.13091231453
2020-09-23,6869.892171870348,91559.79205656052,98429.68422843087
2020-09-24,6869.892171870348,89457.49913692474,96327.3913087951
2020-09-25,6869.892171870348,90153.39760732651,97023.28977919686
2020-09-28,6869.892171870348,94178.09772586823,101047.98989773857
2020-09-29,6869.892171870348,91083.52341556549,97953.41558743584
2020-09-30,6869.892171870348,93164.4188337326,100034.31100560295
2020-10-01,6869.892171870348,95939.50470256805,102809.3968744384
2020-10-02,6869.892171870348,97971.59319591522,104841.48536778557
2020-10-05,6869.892171870348,100821.969851017,107691.86202288735
2020-10-06,6869.892171870348,99736.03226947784,106605.9244413482
2020-10-07,6869.892171870348,100882.90778970718,107752.79996157753
2020-10-08,6869.892171870348,101125.94971895218,107995.84189082253
2020-10-09,6869.892171870348,100440.70979595184,107310.6019678222
2020-10-12,6869.892171870348,99828.95443153381,106698.84660340416
2020-10-13,6869.892171870348,98836.3846154213,105706.27678729164
2020-10-14,6869.892171870348,98613.89290952682,105483.78508139717
2020-10-15,6869.892171870348,102496.30592298508,109366.19809485543
2020-10-16,6869.892171870348,101360.59504938126,108230.4872212516
2020-10-19,6869.892171870348,100650.42118883133,107520.31336070168
2020-10-20,6869.892171870348,102288.58608913422,109158.47826100457
2020-10-21,6869.892171870348,102497.93527364731,109367.82744551766
2020-10-22,6869.892171870348,103128.76093196869,109998.65310383904
2020-10-23,6869.892171870348,103253.07364654541,110122.96581841576
2020-10-26,6869.892171870348,101630.89168834686,108500.78386021721
2020-10-27,6869.892171870348,96994.97117424011,103864.86334611046
2020-10-28,6869.892171870348,95015.96052241325,101885.8526942836
2020-10-29,6869.892171870348,94863.3064930439,101733.19866491425
2020-10-30,6869.892171870348,93575.19512915611,100445.08730102646
2020-11-02,6869.892171870348,97232.69056344032,104102.58273531067
2020-11-03,6869.892171870348,100167.66094589233,107037.55311776268
2020-11-04,6869.892171870348,99179.23436546326,106049.1265373336
2020-11-05,6869.892171870348,100756.20674705505,107626.0989189254
2020-11-06,6869.892171870348,98622.24283266068,105492.13500453102
2020-11-09,6869.892171870348,101404.052236557,108273.94440842736
2020-11-10,6869.892171870348,105347.41008138657,112217.30225325692
2020-11-11,6869.892171870348,103734.77645921707,110604.66863108742
2020-11-12,6869.892171870348,99593.08705663681,106462.97922850716
2020-11-13,6869.892171870348,101992.71234583855,108862.6045177089
2020-11-16,6869.892171870348,104454.52431440353,111324.41648627388
2020-11-17,6869.892171870348,105080.735902071,111950.62807394135
2020-11-18,6869.892171870348,102078.05206656456,108947.94423843491
2020-11-19,6869.892171870348,107518.67126774788,114388.56343961823
2020-11-20,6869.892171870348,107397.92757344246,114267.81974531281
2020-11-23,6869.892171870348,109112.31230425835,115982.2044761287
2020-11-24,6869.892171870348,111404.24949502945,118274.1416668998
2020-11-25,6869.892171870348,108501.90561723709,115371.79778910744
2020-11-26,6869.892171870348,108501.90561723709,115371.79778910744
2020-11-27,6869.892171870348,108242.70635461807,115112.59852648842
2020-11-30,6869.892171870348,105135.69984006882,112005.59201193917
2020-12-01,6869.892171870348,108019.67260098457,114889.56477285492
2020-12-02,6869.892171870348,109244.4574933052,116114.34966517556
2020-12-03,6869.892171870348,110752.0324716568,117621.92464352715
2020-12-04,6869.892171870348,113235.04409122467,120104.93626309502
2020-12-07,6869.892171870348,116328.95319461823,123198.84536648857
2020-12-08,6869.892171870348,116018.56817626953,122888.46034813988
2020-12-09,6869.892171870348,118057.33836269379,124927.23053456414
2020-12-10,6869.892171870348,116601.25233626366,123471.144508134
2020-12-11,6869.892171870348,115634.57655262947,122504.46872449982
2020-12-14,6869.892171870348,113582.14990186691,120452.04207373726
2020-12-15,6869.892171870348,116319.76551818848,123189.65769005883
2020-12-16,6869.892171870348,115503.84370088577,122373.73587275612
2020-12-17,6869.892171870348,117191.68404626846,124061.57621813881
2020-12-18,6869.892171870348,115896.92670822144,122766.81888009179
2020-12-21,7649.770268455603,109815.73024749756,117465.50051595316
2020-12-22,7649.770268455603,108991.02155399323,116640.79182244882
2020-12-23,7649.770268455603,112896.15446949005,120545.92473794565
2020-12-24,7649.770268455603,115082.63498973846,122732.40525819406
2020-12-25,7649.770268455603,115082.63498973846,122732.40525819406
2020-12-28,7649.770268455603,113089.22762918472,120738.99789764032
2020-12-29,7649.770268455603,112536.88577699661,120186.65604545221
2020-12-30,7649.770268455603,113753.01455879211,121402.78482724771
2020-12-31,7649.770268455603,113312.820561409,120962.5908298646
2021-01-01,7649.770268455603,113312.820561409,120962.5908298646
2021-01-04,7649.770268455603,115347.43184757233,122997.20211602793
2021-01-05,7649.770268455603,117351.33378458023,125001.10405303583
2021-01-06,7649.770268455603,125412.80997848511,133062.58024694072
2021-01-07,7649.770268455603,129400.21926641464,137049.98953487026
2021-01-08,7649.770268455603,127739.40572500229,135389.1759934579
2021-01-11,7649.770268455603,128109.8223285675,135759.59259702312
2021-01-12,7649.770268455603,130333.90448999405,137983.67475844966
2021-01-13,7649.770268455603,127073.02928113937,134722.799549595
2021-01-14,7649.770268455603,126864.95173597336,134514.72200442897
2021-01-15,7649.770268455603,125612.78402423859,133262.5542926942
2021-01-18,7649.770268455603,125612.78402423859,133262.5542926942
2021-01-19,7649.770268455603,126830.70027637482,134480.47054483043
2021-01-20,7649.770268455603,127839.92878246307,135489.6990509187
2021-01-21,7649.770268455603,127554.79858207703,135204.56885053264
2021-01-22,7649.770268455603,127044.95629787445,134694.72656633006
2021-01-25,7649.770268455603,125278.05693626404,132927.82720471965
2021-01-26,7649.770268455603,123195.9241514206,130845.69441987619
2021-01-27,7649.770268455603,113879.48698949814,121529.25725795374
2021-01-28,7649.770268455603,117054.09824609756,124703.86851455316
2021-01-29,7649.770268455603,114830.77949094772,122480.54975940332
2021-02-01,7649.770268455603,119390.50625658035,127040.27652503595
2021-02-02,7649.770268455603,121095.4993596077,128745.2696280633
2021-02-03,7649.770268455603,121961.484333992,129611.2546024476
2021-02-04,7649.770268455603,128481.51261234283,136131.28288079845
2021-02-05,7649.770268455603,129784.37555789948,137434.1458263551
2021-02-08,7649.770268455603,135217.5478439331,142867.31811238872
2021-02-09,7649.770268455603,133367.15753746033,141016.92780591594
2021-02-10,7649.770268455603,132912.94072294235,140562.71099139797
2021-02-11,7649.770268455603,135107.36943340302,142757.13970185863
2021-02-12,7649.770268455603,134193.18735027313,141842.95761872875
2021-02-15,7649.770268455603,134193.18735027313,141842.95761872875
2021-02-16,7649.770268455603,134647.98656082153,142297.75682927715
2021-02-17,7649.770268455603,132663.52124118805,140313.29150964366
2021-02-18,7649.770268455603,131071.8086271286,138721.5788955842
2021-02-19,7649.770268455603,134343.23542881012,141993.00569726573
2021-02-22,7649.770268455603,134737.65816259384,142387.42843104945
2021-02-23,7649.770268455603,133491.8323893547,141141.60265781032
2021-02-24,7649.770268455603,137074.0040769577,144723.77434541332
2021-02-25,7649.770268455603,138117.01780843735,145766.78807689296
2021-02-26,7649.770268455603,138823.53790664673,146473.30817510234
2021-03-01,7649.770268455603,146031.4807319641,153681.25100041972
2021-03-02,7649.770268455603,144849.15724134445,152498.92750980007
2021-03-03,7649.770268455603,144227.7155227661,151877.48579122173
2021-03-04,7649.770268455603,141417.97896194458,149067.7492304002
2021-03-05,7649.770268455603,148179.24867010117,155829.01893855678
2021-03-08,7649.770268455603,153602.6585969925,161252.4288654481
2021-03-09,7649.770268455603,149710.8993654251,157360.66963388072
2021-03-10,7649.770268455603,153248.17837285995,160897.94864131557
2021-03-11,7649.770268455603,154173.4652981758,161823.23556663143
2021-03-12,7649.770268455603,160738.41659593582,168388.18686439143
2021-03-15,7649.770268455603,160001.55926418304,167651.32953263866
2021-03-16,7649.770268455603,156904.17963457108,164553.9499030267
2021-03-17,7649.770268455603,158530.00984573364,166179.78011418926
2021-03-18,7649.770268455603,157788.9006061554,165438.670874611
2021-03-19,7649.770268455603,156849.06916189194,164498.83943034755
2021-03-22,3157.8801076692835,146199.41537857056,149357.29548623983
2021-03-23,3157.8801076692835,142969.98067474365,146127.86078241293
2021-03-24,3157.8801076692835,143310.84497070312,146468.7250783724
2021-03-25,3157.8801076692835,147707.8247718811,150865.70487955038
2021-03-26,3157.8801076692835,151789.04204940796,154946.92215707724
2021-03-29,3157.8801076692835,149589.8507232666,152747.73083093588
2021-03-30,3157.8801076692835,153382.49527740479,156540.37538507406
2021-03-31,3157.8801076692835,151957.59126663208,155115.47137430136
2021-04-01,3157.8801076692835,150897.465839386,154055.34594705526
2021-04-02,3157.8801076692835,150897.465839386,154055.34594705526
2021-04-05,3157.8801076692835,151487.83631515503,154645.7164228243
2021-04-06,3157.8801076692835,150593.5340461731,153751.41415384237
2021-04-07,3157.8801076692835,151819.3910636902,154977.27117135946
2021-04-08,3157.8801076692835,152287.608959198,155445.48906686727
2021-04-09,3157.8801076692835,154527.22003936768,157685.10014703695
2021-04-12,3157.8801076692835,154418.3884124756,157576.26852014486
2021-04-13,3157.8801076692835,153145.0625,156302.94260766928
2021-04-14,3157.8801076692835,155514.29041290283,158672.1705205721
2021-04-15,3157.8801076692835,156564.06660461426,159721.94671228353
2021-04-16,3157.8801076692835,157030.6375694275,160188.51767709677
2021-04-19,3157.8801076692835,155598.07319641113,158755.9533040804
2021-04-20,3157.8801076692835,152326.56875228882,155484.4488599581
2021-04-21,3157.8801076692835,154305.60202026367,157463.48212793295
2021-04-22,3157.8801076692835,154902.25215911865,158060.13226678793
2021-04-23,3157.8801076692835,158687.6432647705,161845.52337243978
2021-04-26,3157.8801076692835,157846.9386253357,161004.81873300497
2021-04-27,3157.8801076692835,158676.92292404175,161834.80303171102
2021-04-28,3157.8801076692835,158483.95532989502,161641.8354375643
2021-04-29,3157.8801076692835,158650.9019241333,161808.78203180258
2021-04-30,3157.8801076692835,157441.48794555664,160599.36805322592
2021-05-03,3157.8801076692835,160277.95585632324,163435.83596399252
2021-05-04,3157.8801076692835,160460.4010848999,163618.28119256918
2021-05-05,3157.8801076692835,160015.5123977661,163173.3925054354
2021-05-06,3157.8801076692835,161845.82649993896,165003.70660760824
2021-05-07,3157.8801076692835,162036.61660766602,165194.4967153353
2021-05-10,3157.8801076692835,159348.17582702637,162506.05593469564
2021-05-11,3157.8801076692835,162110.75016403198,165268.63027170126
2021-05-12,3157.8801076692835,156370.91590499878,159528.79601266806
2021-05-13,3157.8801076692835,161796.72326278687,164954.60337045614
2021-05-14,3157.8801076692835,165349.99005508423,168507.8701627535
2021-05-17,3157.8801076692835,168342.49408340454,171500.37419107382
2021-05-18,3157.8801076692835,167172.57481384277,170330.45492151205
2021-05-19,3157.8801076692835,163588.51374053955,166746.39384820883
2021-05-20,3157.8801076692835,157364.938331604,160522.81843927328
2021-05-21,3157.8801076692835,158011.54052352905,161169.42063119833
2021-05-24,3157.8801076692835,157713.7365913391,160871.6166990084
2021-05-25,3157.8801076692835,156343.46760177612,159501.3477094454
2021-05-26,3157.8801076692835,158525.0020942688,161682.88220193808
2021-05-27,3157.8801076692835,159589.72692871094,162747.6070363802
2021-05-28,3157.8801076692835,159176.6579093933,162334.5380170626
2021-05-31,3157.8801076692835,159176.6579093933,162334.5380170626
2021-06-01,3157.8801076692835,160813.39994049072,163971.28004816
2021-06-02,3157.8801076692835,157716.11952972412,160873.9996373934
2021-06-03,3157.8801076692835,155944.04778289795,159101.92789056723
2021-06-04,3157.8801076692835,153937.7393951416,157095.61950281088
2021-06-07,3157.8801076692835,152806.57028579712,155964.4503934664
2021-06-08,3157.8801076692835,153308.04862213135,156465.92872980062
2021-06-09,3157.8801076692835,152915.85502243042,156073.7351300997
2021-06-10,3157.8801076692835,151727.12448501587,154885.00459268515
2021-06-11,3157.8801076692835,154160.3358001709,157318.21590784017
2021-06-14,3157.8801076692835,150793.15560150146,153951.03570917074
2021-06-15,3157.8801076692835,150891.54512405396,154049.42523172323
2021-06-16,3157.8801076692835,151847.68872451782,155005.5688321871
2021-06-17,3157.8801076692835,147537.47547531128,150695.35558298056
2021-06-18,3157.8801076692835,145530.49765777588,148688.37776544516
2021-06-21,12833.430405114108,137753.0180568695,150586.44846198361
2021-06-22,12833.430405114108,139849.80142211914,152683.23182723325
